,Year,Month,Common_Words,Word_Count
13721,1954,8,Sphere,4.333333333333334
13722,1954,8,-30,4.333333333333334
13723,1954,8,min,4.333333333333334
13724,1954,8,Stationary,4.333333333333334
13725,1954,8,bright,4.333333333333334
13726,1954,8,Jet,4.333333333333334
13727,1954,8,Factory,4.333333333333334
13728,1954,8,-1954,4.333333333333334
13729,1954,8,saw,4.333333333333334
13730,1954,8,silent,4.333333333333334
13731,1954,8,exhaustless,4.333333333333334
13732,1954,8,golden,4.333333333333334
13733,1954,8,glowing,4.333333333333334
13734,1954,8,slow,4.333333333333334
13735,1954,8,flying,4.333333333333334
13736,1954,8,triangle,4.333333333333334
13737,1956,8,moving,11.0
13738,1956,8,sparkling,11.0
13739,1956,8,white/,11.0
13740,1956,8,yellowish/orange/flat,11.0
13741,1956,8,black,11.0
13742,1956,8,sphere,11.0
13743,1956,8,paused,11.0
13744,1956,8,20,11.0
13745,1956,8,feet,11.0
13746,1956,8,head,11.0
13747,1956,8,Lost,11.0
13748,1956,8,time,11.0
13749,1957,8,UFO,11.0
13750,1957,8,light,11.0
13751,1957,8,Fireball,7.666666666666667
13752,1957,8,Flashing,7.666666666666667
13753,1957,8,1957,7.666666666666667
13754,1957,8,sky,7.666666666666667
13755,1957,8,time,7.666666666666667
13756,1957,8,surveying,4.333333333333334
13757,1957,8,crew,4.333333333333334
13758,1957,8,five,4.333333333333334
13759,1957,8,disturbed,4.333333333333334
13760,1957,8,landed,4.333333333333334
13761,1957,8,craft,4.333333333333334
13762,1957,8,lifted,4.333333333333334
13763,1957,8,mid,4.333333333333334
13764,1957,8,day,4.333333333333334
13765,1957,8,flew,4.333333333333334
13766,1957,8,away,4.333333333333334
13767,1957,8,observing,4.333333333333334
13768,1957,8,us,4.333333333333334
13769,1964,8,looking,11.0
13770,1964,8,reported,7.666666666666667
13771,1964,8,year,7.666666666666667
13772,1964,8,city,7.666666666666667
13773,1964,8,shaped,7.666666666666667
13774,1964,8,many,7.666666666666667
13775,1964,8,slowly,7.666666666666667
13776,1964,8,country,7.666666666666667
13777,1964,8,south,7.666666666666667
13778,1964,8,Genuine,4.333333333333334
13779,1964,8,Spaceship,4.333333333333334
13780,1964,8,event,4.333333333333334
13781,1964,8,exactly,4.333333333333334
13782,1964,8,last,4.333333333333334
13783,1964,8,1997,4.333333333333334
13784,1964,8,Arizona,4.333333333333334
13785,1964,8,5,4.333333333333334
13786,1964,8,circular,4.333333333333334
13787,1964,8,lights,4.333333333333334
13788,1964,8,hovering,4.333333333333334
13789,1970,8,lights,11.0
13790,1970,8,colored,8.5
13791,1970,8,object,8.5
13792,1970,8,sky,8.5
13793,1970,8,shaped,8.5
13794,1970,8,1970,6.0
13795,1970,8,strange,6.0
13796,1970,8,sighting,6.0
13797,1970,8,two,6.0
13798,1970,8,hovering,6.0
13799,1970,8,Large,6.0
13800,1970,8,Saucer,6.0
13801,1970,8,minutes,6.0
13802,1970,8,speed,6.0
13803,1970,8,seen,6.0
13804,1970,8,Nothing,3.5
13805,1970,8,aunt,3.5
13806,1970,8,father,3.5
13807,1970,8,anyone,3.5
13808,1970,8,asked,3.5
13809,1983,8,saw,11.0
13810,1983,8,object,9.0
13811,1983,8,sphere,9.0
13812,1983,8,2,7.0
13813,1983,8,craft,7.0
13814,1983,8,smaller,5.0
13815,1983,8,pewter,5.0
13816,1983,8,shape,5.0
13817,1983,8,night,5.0
13818,1983,8,summer,5.0
13819,1983,8,hovering,5.0
13820,1983,8,Street,5.0
13821,1983,8,light,5.0
13822,1983,8,huge,5.0
13823,1983,8,black,5.0
13824,1983,8,shaped,5.0
13825,1983,8,Slow,3.0
13826,1983,8,flying,3.0
13827,1983,8,noiseless,3.0
13828,1983,8,red,3.0
13829,1943,8,midnight,11.0
13830,1943,8,light,11.0
13831,1943,8,vertical,6.0
13832,1943,8,lines,6.0
13833,1943,8,5-6,6.0
13834,1943,8,crescent,6.0
13835,1943,8,moons,6.0
13836,1943,8,10+,6.0
13837,1943,8,rows,6.0
13838,1943,8,night,6.0
13839,1943,8,sky,6.0
13840,1943,8,naval,6.0
13841,1943,8,base,6.0
13842,1943,8,1942,6.0
13843,1943,8,Louisiana,6.0
13844,1943,8,like,6.0
13845,1943,8,airplane,6.0
13846,1943,8,10-15,6.0
13847,1943,8,minutes,6.0
13848,1943,8,corkscrewing,6.0
13849,1937,8,cylinder,11.0
13850,1937,8,light,11.0
13851,1937,8,came,11.0
13852,1937,8,us,11.0
13853,1937,8,sound,11.0
13854,1949,8,large,11.0
13855,1949,8,ball,11.0
13856,1949,8,brite,6.0
13857,1949,8,light,6.0
13858,1949,8,pine,6.0
13859,1949,8,trees,6.0
13860,1949,8,lighting,6.0
13861,1949,8,tops,6.0
13862,1949,8,trees.Almost,6.0
13863,1949,8,directly,6.0
13864,1949,8,father,6.0
13865,1949,8,took,6.0
13866,1949,8,one,6.0
13867,1949,8,photo.Then,6.0
13868,1949,8,object,6.0
13869,1949,8,3,6.0
13870,1949,8,lights,6.0
13871,1949,8,appeared,6.0
13872,1949,8,manuevering,6.0
13873,1949,8,rapidly,6.0
13874,1955,8,1955,11.0
13875,1955,8,object,11.0
13876,1955,8,Mr.,6.0
13877,1955,8,Martin,6.0
13878,1955,8,encounter,6.0
13879,1955,8,cigar,6.0
13880,1955,8,shaped,6.0
13881,1955,8,1500,6.0
13882,1955,8,ft,6.0
13883,1955,8,stayed,6.0
13884,1955,8,one,6.0
13885,1955,8,spot,6.0
13886,1955,8,10,6.0
13887,1955,8,mins,6.0
13888,1955,8,gone,6.0
13889,1955,8,round,6.0
13890,1955,8,going,6.0
13891,1955,8,bottom,6.0
13892,1955,8,top,6.0
13893,1955,8,moon,6.0
13894,1945,8,CRAFT,11.0
13895,1945,8,APPEARED,6.0
13896,1945,8,DECENDED,6.0
13897,1945,8,ANGL,6.0
13898,1945,8,SKIDDED,6.0
13899,1945,8,HUNDRED,6.0
13900,1945,8,YARDS,6.0
13901,1945,8,PUSHING,6.0
13902,1945,8,DIRT,6.0
13903,1945,8,FRONT,6.0
13904,1945,8,BURIED,6.0
13905,1945,8,SELF,6.0
13906,1945,8,DAD,6.0
13907,1945,8,SAYS,6.0
13908,1945,8,AUNT,6.0
13909,1945,8,UNCLE,6.0
13910,1945,8,SAW,6.0
13911,1945,8,1944,6.0
13912,1945,8,1945,6.0
13913,1945,8,DAY,6.0
13914,1957,9,seen,11.0
13915,1957,9,3,7.666666666666667
13916,1957,9,landed,7.666666666666667
13917,1957,9,car,7.666666666666667
13918,1957,9,road,7.666666666666667
13919,1957,9,UFO,4.333333333333334
13920,1957,9,saucer-shaped,4.333333333333334
13921,1957,9,flashing,4.333333333333334
13922,1957,9,lights,4.333333333333334
13923,1957,9,field,4.333333333333334
13924,1957,9,next,4.333333333333334
13925,1957,9,approached,4.333333333333334
13926,1957,9,took,4.333333333333334
13927,1957,9,great,4.333333333333334
13928,1957,9,speed,4.333333333333334
13929,1957,9,Three,4.333333333333334
13930,1957,9,shiny,4.333333333333334
13931,1957,9,spheres,4.333333333333334
13932,1957,9,Graham,4.333333333333334
13933,1957,9,Texas,4.333333333333334
13934,1960,9,craft,11.0
13935,1960,9,light,7.666666666666667
13936,1960,9,lights,7.666666666666667
13937,1960,9,MADE,4.333333333333334
13938,1960,9,ONY,4.333333333333334
13939,1960,9,HUMMING,4.333333333333334
13940,1960,9,SOUND,4.333333333333334
13941,1960,9,EVEN,4.333333333333334
13942,1960,9,TOOK,4.333333333333334
13943,1960,9,orange,4.333333333333334
13944,1960,9,circular,4.333333333333334
13945,1960,9,drifted,4.333333333333334
13946,1960,9,house,4.333333333333334
13947,1960,9,east,4.333333333333334
13948,1960,9,west,4.333333333333334
13949,1960,9,shortly,4.333333333333334
13950,1960,9,sundown,4.333333333333334
13951,1960,9,Triple,4.333333333333334
13952,1960,9,disc,4.333333333333334
13953,1960,9,sighting,4.333333333333334
13954,1964,9,craft,11.0
13955,1964,9,looked,7.666666666666667
13956,1964,9,hovering,7.666666666666667
13957,1964,9,time,7.666666666666667
13958,1964,9,....,7.666666666666667
13959,1964,9,plain,4.333333333333334
13960,1964,9,truth,4.333333333333334
13961,1964,9,made,4.333333333333334
13962,1964,9,lasting,4.333333333333334
13963,1964,9,impression,4.333333333333334
13964,1964,9,mind,4.333333333333334
13965,1964,9,Witnessed,4.333333333333334
13966,1964,9,blimplike,4.333333333333334
13967,1964,9,moving,4.333333333333334
13968,1964,9,slowly,4.333333333333334
13969,1964,9,sound,4.333333333333334
13970,1964,9,wide,4.333333333333334
13971,1964,9,circling,4.333333333333334
13972,1964,9,lights,4.333333333333334
13973,1964,9,speeding,4.333333333333334
13974,1965,9,1960,11.0
13975,1965,9,Ufo,6.0
13976,1965,9,filled,6.0
13977,1965,9,stadium,6.0
13978,1965,9,Mid,6.0
13979,1965,9,Jefferson,6.0
13980,1965,9,City,6.0
13981,1965,9,Mo,6.0
13982,1965,9,silver,6.0
13983,1965,9,sphere,6.0
13984,1965,9,descended,6.0
13985,1965,9,rapidly,6.0
13986,1965,9,ascended,6.0
13987,1965,9,upon,6.0
13988,1965,9,approach,6.0
13989,1965,9,military,6.0
13990,1965,9,jet,6.0
13991,1965,9,Zig,6.0
13992,1965,9,Zagging,6.0
13993,1965,9,Egg,6.0
13994,1967,9,light,11.0
13995,1967,9,sky,9.333333333333334
13996,1967,9,craft,7.666666666666667
13997,1967,9,straight,7.666666666666667
13998,1967,9,disc,6.0
13999,1967,9,pass,6.0
14000,1967,9,Three,4.333333333333334
14001,1967,9,flying,4.333333333333334
14002,1967,9,house,4.333333333333334
14003,1967,9,Cigar,4.333333333333334
14004,1967,9,around,4.333333333333334
14005,1967,9,stationary,4.333333333333334
14006,1967,9,moved,4.333333333333334
14007,1967,9,shot,4.333333333333334
14008,1967,9,across,4.333333333333334
14009,1967,9,Space,4.333333333333334
14010,1967,9,disk,4.333333333333334
14011,1967,9,night,4.333333333333334
14012,1967,9,object,4.333333333333334
14013,1967,9,us,4.333333333333334
14014,1968,9,light,11.0
14015,1968,9,three,8.5
14016,1968,9,shaped,8.5
14017,1968,9,object,8.5
14018,1968,9,people,8.5
14019,1968,9,saucer,6.0
14020,1968,9,side,6.0
14021,1968,9,craft,6.0
14022,1968,9,like,6.0
14023,1968,9,reported,6.0
14024,1968,9,seen,6.0
14025,1968,9,saw,6.0
14026,1968,9,silvery,3.5
14027,1968,9,crossing,3.5
14028,1968,9,overhead,3.5
14029,1968,9,200-300,3.5
14030,1968,9,feet,3.5
14031,1968,9,clear,3.5
14032,1968,9,sky,3.5
14033,1968,9,tipping,3.5
14034,1969,9,object,11.0
14035,1969,9,light,11.0
14036,1969,9,moving,7.666666666666667
14037,1969,9,saucer,4.333333333333334
14038,1969,9,black,4.333333333333334
14039,1969,9,dome,4.333333333333334
14040,1969,9,topᅉ-30ft.in,4.333333333333334
14041,1969,9,diam.8-10ft.high,4.333333333333334
14042,1969,9,flat,4.333333333333334
14043,1969,9,bottom,4.333333333333334
14044,1969,9,caught,4.333333333333334
14045,1969,9,eye,4.333333333333334
14046,1969,9,white,4.333333333333334
14047,1969,9,beam,4.333333333333334
14048,1969,9,shining,4.333333333333334
14049,1969,9,sky,4.333333333333334
14050,1969,9,hovered,4.333333333333334
14051,1969,9,minutes,4.333333333333334
14052,1969,9,without,4.333333333333334
14053,1969,9,making,4.333333333333334
14054,1970,9,light,11.0
14055,1970,9,UFO,8.5
14056,1970,9,saw,6.0
14057,1970,9,across,6.0
14058,1970,9,Bright,6.0
14059,1970,9,Lights,6.0
14060,1970,9,1970,6.0
14061,1970,9,n't,3.5
14062,1970,9,much,3.5
14063,1970,9,moved,3.5
14064,1970,9,never,3.5
14065,1970,9,forget,3.5
14066,1970,9,Three,3.5
14067,1970,9,white,3.5
14068,1970,9,plasma,3.5
14069,1970,9,craft,3.5
14070,1970,9,w,3.5
14071,1970,9,intelligent,3.5
14072,1970,9,thought,3.5
14073,1970,9,sped,3.5
14074,1971,9,object,11.0
14075,1971,9,1971,11.0
14076,1971,9,saw,11.0
14077,1971,9,craft,11.0
14078,1971,9,hovering,11.0
14079,1971,9,shaped,11.0
14080,1971,9,5,7.666666666666667
14081,1971,9,appears,7.666666666666667
14082,1971,9,sky,7.666666666666667
14083,1971,9,low,7.666666666666667
14084,1971,9,night,7.666666666666667
14085,1971,9,UFO,7.666666666666667
14086,1971,9,roof,7.666666666666667
14087,1971,9,lights,7.666666666666667
14088,1971,9,moving,7.666666666666667
14089,1971,9,Crescent-shaped,4.333333333333334
14090,1971,9,seen,4.333333333333334
14091,1971,9,FLARE,4.333333333333334
14092,1971,9,MOVED,4.333333333333334
14093,1971,9,ALONG,4.333333333333334
14094,1973,9,object,11.0
14095,1973,9,craft,9.333333333333334
14096,1973,9,UFO,6.0
14097,1973,9,1973,6.0
14098,1973,9,home,6.0
14099,1973,9,near,6.0
14100,1973,9,shaped,6.0
14101,1973,9,round,4.333333333333334
14102,1973,9,like,4.333333333333334
14103,1973,9,full,4.333333333333334
14104,1973,9,moon,4.333333333333334
14105,1973,9,color,4.333333333333334
14106,1973,9,white,4.333333333333334
14107,1973,9,gray,4.333333333333334
14108,1973,9,large,4.333333333333334
14109,1973,9,long,4.333333333333334
14110,1973,9,slowly,4.333333333333334
14111,1973,9,several,4.333333333333334
14112,1973,9,hours,4.333333333333334
14113,1973,9,road,4.333333333333334
14114,1975,9,light,11.0
14115,1975,9,saucer,7.0
14116,1975,9,sky,7.0
14117,1975,9,large,5.0
14118,1975,9,disk,5.0
14119,1975,9,round,5.0
14120,1975,9,white,5.0
14121,1975,9,craft,5.0
14122,1975,9,revolving,5.0
14123,1975,9,around,5.0
14124,1975,9,watching,5.0
14125,1975,9,flying,5.0
14126,1975,9,100,5.0
14127,1975,9,altitude,5.0
14128,1975,9,moving,5.0
14129,1975,9,daylight,5.0
14130,1975,9,silver,5.0
14131,1975,9,hovering,5.0
14132,1975,9,speed,5.0
14133,1975,9,yellow-orange,3.0
14134,1976,9,1976,11.0
14135,1976,9,light,9.333333333333334
14136,1976,9,lights,7.666666666666667
14137,1976,9,saw,7.666666666666667
14138,1976,9,sky,6.0
14139,1976,9,2,6.0
14140,1976,9,mountain,6.0
14141,1976,9,air,6.0
14142,1976,9,craft,6.0
14143,1976,9,UFO,6.0
14144,1976,9,flying,6.0
14145,1976,9,object,6.0
14146,1976,9,appeared,6.0
14147,1976,9,night,4.333333333333334
14148,1976,9,September,4.333333333333334
14149,1976,9,New,4.333333333333334
14150,1976,9,parents,4.333333333333334
14151,1976,9,came,4.333333333333334
14152,1976,9,metalic,4.333333333333334
14153,1976,9,bright,4.333333333333334
14154,1977,9,craft,11.0
14155,1977,9,lights,11.0
14156,1977,9,sky,8.5
14157,1977,9,flying,8.5
14158,1977,9,object,8.5
14159,1977,9,n't,8.5
14160,1977,9,us,8.5
14161,1977,9,UFO,6.0
14162,1977,9,disc,6.0
14163,1977,9,5,6.0
14164,1977,9,Two,6.0
14165,1977,9,traveling,6.0
14166,1977,9,north,6.0
14167,1977,9,shaped,6.0
14168,1977,9,came,6.0
14169,1977,9,type,6.0
14170,1977,9,light,6.0
14171,1977,9,....,6.0
14172,1977,9,flew,6.0
14173,1977,9,six,6.0
14174,1981,9,UFO,11.0
14175,1981,9,home,7.666666666666667
14176,1981,9,sighting,7.666666666666667
14177,1981,9,around,7.666666666666667
14178,1981,9,year,7.666666666666667
14179,1981,9,south,7.666666666666667
14180,1981,9,2,7.666666666666667
14181,1981,9,far,7.666666666666667
14182,1981,9,coming,7.666666666666667
14183,1981,9,near,7.666666666666667
14184,1981,9,silver,7.666666666666667
14185,1981,9,shaped,7.666666666666667
14186,1981,9,moved,7.666666666666667
14187,1981,9,bed,7.666666666666667
14188,1981,9,leaving,4.333333333333334
14189,1981,9,job,4.333333333333334
14190,1981,9,hospital,4.333333333333334
14191,1981,9,1981,4.333333333333334
14192,1981,9,newborn,4.333333333333334
14193,1981,9,son,4.333333333333334
14194,1983,9,bright,11.0
14195,1983,9,lights,11.0
14196,1983,9,light,11.0
14197,1983,9,triangular,11.0
14198,1983,9,driving,7.666666666666667
14199,1983,9,sky,7.666666666666667
14200,1983,9,observed,7.666666666666667
14201,1983,9,large,7.666666666666667
14202,1983,9,shaped,7.666666666666667
14203,1983,9,object,7.666666666666667
14204,1983,9,tracked,7.666666666666667
14205,1983,9,white,7.666666666666667
14206,1983,9,Aircraft,4.333333333333334
14207,1983,9,chasing,4.333333333333334
14208,1983,9,ufo,4.333333333333334
14209,1983,9,leaving,4.333333333333334
14210,1983,9,work,4.333333333333334
14211,1983,9,craig,4.333333333333334
14212,1983,9,rd,4.333333333333334
14213,1983,9,saw,4.333333333333334
14214,1985,9,light,11.0
14215,1985,9,UFO,11.0
14216,1985,9,fast,7.666666666666667
14217,1985,9,hovering,7.666666666666667
14218,1985,9,end,7.666666666666667
14219,1985,9,1985,7.666666666666667
14220,1985,9,area,7.666666666666667
14221,1985,9,object,7.666666666666667
14222,1985,9,5,7.666666666666667
14223,1985,9,lights,7.666666666666667
14224,1985,9,noise,7.666666666666667
14225,1985,9,yards,7.666666666666667
14226,1985,9,away,7.666666666666667
14227,1985,9,saw,7.666666666666667
14228,1985,9,time,7.666666666666667
14229,1985,9,feet,7.666666666666667
14230,1985,9,green,4.333333333333334
14231,1985,9,big,4.333333333333334
14232,1985,9,ball,4.333333333333334
14233,1985,9,first,4.333333333333334
14234,1987,9,lights,11.0
14235,1987,9,sky,6.714285714285714
14236,1987,9,saw,3.857142857142857
14237,1987,9,shaped,3.857142857142857
14238,1987,9,object,3.857142857142857
14239,1987,9,binoculars,3.857142857142857
14240,1987,9,white,3.857142857142857
14241,1987,9,feet,3.857142857142857
14242,1987,9,around,3.857142857142857
14243,1987,9,Heard,2.428571428571429
14244,1987,9,rumbling,2.428571428571429
14245,1987,9,yellow,2.428571428571429
14246,1987,9,streak,2.428571428571429
14247,1987,9,treeline.Looked,2.428571428571429
14248,1987,9,yellowish,2.428571428571429
14249,1987,9,color,2.428571428571429
14250,1987,9,either,2.428571428571429
14251,1987,9,red,2.428571428571429
14252,1987,9,writ,2.428571428571429
14253,1987,9,Purple,2.428571428571429
14254,1989,9,seen,11.0
14255,1989,9,object,8.5
14256,1989,9,UFO,8.5
14257,1989,9,lights,8.5
14258,1989,9,sighting,8.5
14259,1989,9,light,8.5
14260,1989,9,shaped,6.0
14261,1989,9,bowl,6.0
14262,1989,9,diameter,6.0
14263,1989,9,sky,6.0
14264,1989,9,late,6.0
14265,1989,9,never,3.5
14266,1989,9,life,3.5
14267,1989,9,movies,3.5
14268,1989,9,TV,3.5
14269,1989,9,Disk,3.5
14270,1989,9,hovering,3.5
14271,1989,9,red,3.5
14272,1989,9,white,3.5
14273,1989,9,alternating,3.5
14274,1991,9,object,11.0
14275,1991,9,lights,9.571428571428571
14276,1991,9,light,8.142857142857142
14277,1991,9,move,5.285714285714286
14278,1991,9,huge,5.285714285714286
14279,1991,9,black,5.285714285714286
14280,1991,9,observed,5.285714285714286
14281,1991,9,appeared,5.285714285714286
14282,1991,9,star,5.285714285714286
14283,1991,9,witnessed,5.285714285714286
14284,1991,9,large,3.857142857142857
14285,1991,9,would,3.857142857142857
14286,1991,9,position,3.857142857142857
14287,1991,9,--,3.857142857142857
14288,1991,9,triangular,3.857142857142857
14289,1991,9,saw,3.857142857142857
14290,1991,9,noticed,3.857142857142857
14291,1991,9,shape,3.857142857142857
14292,1991,9,1,3.857142857142857
14293,1991,9,fly,3.857142857142857
14294,1993,9,object,11.0
14295,1993,9,craft,7.666666666666667
14296,1993,9,lights,7.666666666666667
14297,1993,9,light,6.0
14298,1993,9,three,6.0
14299,1993,9,bright,6.0
14300,1993,9,shaped,6.0
14301,1993,9,moving,6.0
14302,1993,9,sky,4.333333333333334
14303,1993,9,directly,4.333333333333334
14304,1993,9,high,4.333333333333334
14305,1993,9,sphere,4.333333333333334
14306,1993,9,minutes,4.333333333333334
14307,1993,9,sped,4.333333333333334
14308,1993,9,different,4.333333333333334
14309,1993,9,Large,4.333333333333334
14310,1993,9,blue,4.333333333333334
14311,1993,9,night,4.333333333333334
14312,1993,9,disk,4.333333333333334
14313,1993,9,flying,4.333333333333334
14314,1995,9,light,11.0
14315,1995,9,sky,10.565217391304348
14316,1995,9,witness,8.391304347826086
14317,1995,9,Man,7.521739130434782
14318,1995,9,bright,7.521739130434782
14319,1995,9,lights,6.6521739130434785
14320,1995,9,object,6.217391304347826
14321,1995,9,overhead,6.217391304347826
14322,1995,9,white,6.217391304347826
14323,1995,9,sees,6.217391304347826
14324,1995,9,w/,6.217391304347826
14325,1995,9,hovering,5.3478260869565215
14326,1995,9,Woman,5.3478260869565215
14327,1995,9,obj,5.3478260869565215
14328,1995,9,like,4.913043478260869
14329,1995,9,objects,4.913043478260869
14330,1995,9,Young,4.478260869565217
14331,1995,9,streak,4.478260869565217
14332,1995,9,craft,4.478260869565217
14333,1995,9,slowly,4.043478260869565
14334,1996,9,lights,11.0
14335,1996,9,light,10.23076923076923
14336,1996,9,object,7.923076923076923
14337,1996,9,sky,6.384615384615385
14338,1996,9,white,6.384615384615385
14339,1996,9,bright,5.615384615384615
14340,1996,9,3,5.615384615384615
14341,1996,9,4,5.615384615384615
14342,1996,9,triangle,4.846153846153847
14343,1996,9,bottom,4.846153846153847
14344,1996,9,saw,4.846153846153847
14345,1996,9,three,4.076923076923077
14346,1996,9,round,4.076923076923077
14347,1996,9,shaped,4.076923076923077
14348,1996,9,like,4.076923076923077
14349,1996,9,red,4.076923076923077
14350,1996,9,time,4.076923076923077
14351,1996,9,Large,4.076923076923077
14352,1996,9,craft,4.076923076923077
14353,1996,9,moving,3.3076923076923075
14354,1997,9,object,11.0
14355,1997,9,lights,7.923076923076923
14356,1997,9,sky,7.153846153846154
14357,1997,9,light,6.384615384615385
14358,1997,9,flying,6.384615384615385
14359,1997,9,bright,5.615384615384615
14360,1997,9,shaped,5.615384615384615
14361,1997,9,saw,5.615384615384615
14362,1997,9,looked,4.846153846153847
14363,1997,9,moving,4.846153846153847
14364,1997,9,craft,4.846153846153847
14365,1997,9,around,4.076923076923077
14366,1997,9,moved,4.076923076923077
14367,1997,9,west,4.076923076923077
14368,1997,9,north,4.076923076923077
14369,1997,9,along,3.3076923076923075
14370,1997,9,seen,3.3076923076923075
14371,1997,9,saucer,3.3076923076923075
14372,1997,9,away,3.3076923076923075
14373,1997,9,east,3.3076923076923075
14374,1998,9,sky,11.0
14375,1998,9,light,10.565217391304348
14376,1998,9,saw,9.91304347826087
14377,1998,9,green,8.826086956521738
14378,1998,9,object,7.956521739130435
14379,1998,9,fireball,7.521739130434782
14380,1998,9,bright,7.086956521739131
14381,1998,9,lights,6.869565217391305
14382,1998,9,white,6.6521739130434785
14383,1998,9,west,6.217391304347826
14384,1998,9,east,5.782608695652174
14385,1998,9,moving,5.782608695652174
14386,1998,9,like,5.130434782608695
14387,1998,9,ball,4.695652173913043
14388,1998,9,red,4.478260869565217
14389,1998,9,star,4.260869565217391
14390,1998,9,across,4.260869565217391
14391,1998,9,tail,4.043478260869565
14392,1998,9,south,4.043478260869565
14393,1998,9,horizon,4.043478260869565
14394,1999,9,light,11.0
14395,1999,9,object,9.953488372093023
14396,1999,9,sky,9.488372093023257
14397,1999,9,lights,7.976744186046512
14398,1999,9,bright,7.27906976744186
14399,1999,9,saw,7.162790697674419
14400,1999,9,moving,6.465116279069767
14401,1999,9,objects,5.069767441860465
14402,1999,9,white,4.604651162790698
14403,1999,9,west,4.372093023255815
14404,1999,9,shaped,4.1395348837209305
14405,1999,9,like,4.1395348837209305
14406,1999,9,red,3.9069767441860463
14407,1999,9,east,3.7906976744186047
14408,1999,9,3,3.7906976744186047
14409,1999,9,across,3.6744186046511627
14410,1999,9,orange,3.6744186046511627
14411,1999,9,shape,3.441860465116279
14412,1999,9,south,3.441860465116279
14413,1999,9,seen,3.441860465116279
14414,2000,9,object,11.0
14415,2000,9,light,9.095238095238095
14416,2000,9,lights,8.936507936507937
14417,2000,9,sky,8.777777777777779
14418,2000,9,shaped,5.444444444444445
14419,2000,9,seen,5.285714285714286
14420,2000,9,moving,5.126984126984127
14421,2000,9,bright,4.968253968253968
14422,2000,9,saw,4.809523809523809
14423,2000,9,white,4.809523809523809
14424,2000,9,red,3.857142857142857
14425,2000,9,3,3.380952380952381
14426,2000,9,shape,3.2222222222222223
14427,2000,9,objects,3.2222222222222223
14428,2000,9,UFO,3.0634920634920637
14429,2000,9,craft,3.0634920634920637
14430,2000,9,like,2.9047619047619047
14431,2000,9,triangle,2.9047619047619047
14432,2000,9,blue,2.9047619047619047
14433,2000,9,flying,2.746031746031746
14434,2001,9,sky,11.0
14435,2001,9,object,8.846153846153847
14436,2001,9,light,8.23076923076923
14437,2001,9,lights,7.769230769230769
14438,2001,9,bright,6.230769230769231
14439,2001,9,white,5.769230769230769
14440,2001,9,objects,4.6923076923076925
14441,2001,9,seen,4.538461538461538
14442,2001,9,red,4.538461538461538
14443,2001,9,UFO,4.384615384615385
14444,2001,9,moving,3.923076923076923
14445,2001,9,saw,3.4615384615384617
14446,2001,9,shaped,3.3076923076923075
14447,2001,9,craft,3.1538461538461537
14448,2001,9,2,3.1538461538461537
14449,2001,9,Bright,3.0
14450,2001,9,shape,3.0
14451,2001,9,hovering,3.0
14452,2001,9,high,3.0
14453,2001,9,like,2.8461538461538463
14454,2002,9,light,11.0
14455,2002,9,sky,10.411764705882353
14456,2002,9,lights,9.529411764705882
14457,2002,9,object,7.764705882352941
14458,2002,9,white,6.294117647058823
14459,2002,9,bright,5.852941176470588
14460,2002,9,moving,5.705882352941177
14461,2002,9,objects,5.411764705882353
14462,2002,9,shaped,5.264705882352941
14463,2002,9,like,4.970588235294118
14464,2002,9,seen,4.8235294117647065
14465,2002,9,red,4.6764705882352935
14466,2002,9,saw,4.235294117647059
14467,2002,9,craft,3.9411764705882355
14468,2002,9,shape,3.7941176470588234
14469,2002,9,flying,3.7941176470588234
14470,2002,9,UFO,3.6470588235294117
14471,2002,9,formation,3.6470588235294117
14472,2002,9,green,3.3529411764705883
14473,2002,9,Bright,3.0588235294117645
14474,2003,9,sky,11.0
14475,2003,9,lights,9.679245283018869
14476,2003,9,light,9.20754716981132
14477,2003,9,object,9.018867924528301
14478,2003,9,bright,6.188679245283019
14479,2003,9,moving,5.90566037735849
14480,2003,9,saw,4.867924528301886
14481,2003,9,like,4.867924528301886
14482,2003,9,Bright,4.39622641509434
14483,2003,9,shaped,4.30188679245283
14484,2003,9,red,4.30188679245283
14485,2003,9,white,3.9245283018867925
14486,2003,9,seen,3.641509433962264
14487,2003,9,3,3.641509433962264
14488,2003,9,flying,3.547169811320755
14489,2003,9,star,3.358490566037736
14490,2003,9,craft,3.169811320754717
14491,2003,9,speed,3.169811320754717
14492,2003,9,moved,3.0754716981132075
14493,2003,9,shape,2.981132075471698
14494,2004,9,lights,11.0
14495,2004,9,light,10.642857142857142
14496,2004,9,sky,10.047619047619047
14497,2004,9,object,9.095238095238095
14498,2004,9,bright,7.5476190476190474
14499,2004,9,moving,7.190476190476191
14500,2004,9,white,5.523809523809524
14501,2004,9,NUFORC,4.571428571428571
14502,2004,9,shaped,4.571428571428571
14503,2004,9,PD,4.333333333333334
14504,2004,9,Note,4.214285714285714
14505,2004,9,seen,3.9761904761904763
14506,2004,9,flying,3.857142857142857
14507,2004,9,red,3.738095238095238
14508,2004,9,star,3.380952380952381
14509,2004,9,3,3.261904761904762
14510,2004,9,high,3.261904761904762
14511,2004,9,objects,3.261904761904762
14512,2004,9,like,3.142857142857143
14513,2004,9,fast,3.0238095238095237
14514,2005,9,light,11.0
14515,2005,9,lights,9.84297520661157
14516,2005,9,sky,9.429752066115702
